device_id,packet_size,duration,orig_bytes,resp_bytes,is_anomaly
8,318,4.141877,75,243,True
8,0,3.092253,0,0,True
8,0,0.0,0,0,True
8,0,3.090257,0,0,True
8,110361,4.711562,150,110211,False
8,0,3.081252,0,0,False
8,0,0.0,0,0,True
8,96,0.001499,48,48,False
8,0,3.087983,0,0,True
8,0,0.0,0,0,False
8,0,0.0,0,0,True
8,0,0.0,0,0,False
8,0,3.085999,0,0,True
8,309,4.087672,75,234,True
8,318,4.219365,75,243,True
8,0,3.082245,0,0,True
8,0,0.0,0,0,True
8,112594,1.160585,151,112443,False
8,0,3.08024,0,0,True
8,0,0.0,0,0,True
8,0,3.15795,0,0,True
8,0,0.0,0,0,False
8,0,3.13422,0,0,True
8,0,0.0,0,0,True
8,0,3.131232,0,0,True
8,318,0.929956,75,243,True
8,96,0.039212,48,48,False
8,0,0.0,0,0,True
8,0,3.129217,0,0,True
8,0,0.0,0,0,True
8,0,3.12747,0,0,True
8,0,0.0,0,0,True
8,318,4.083416,75,243,True
8,184,1.016172,60,124,True
8,184,1.01842,60,124,True
8,0,3.157953,0,0,True
8,96,0.002745,48,48,False
8,0,0.0,0,0,True
8,0,3.154717,0,0,True
8,318,2.150024,75,243,True
8,0,0.0,0,0,True
8,0,3.147708,0,0,True
8,318,1.019934,75,243,True
8,0,0.0,0,0,True
8,0,3.143966,0,0,True
8,0,0.0,0,0,True
8,0,3.141963,0,0,True
8,0,0.0,0,0,True
8,0,3.13996,0,0,True
8,318,2.080597,75,243,True
8,0,0.0,0,0,True
8,318,1.66157,75,243,True
8,0,3.137972,0,0,True
8,0,0.0,0,0,True
8,96,0.001734,48,48,False
8,0,3.132727,0,0,True
8,0,0.0,0,0,True
8,318,1.083387,75,243,True
8,318,4.221601,75,243,True
8,0,3.130481,0,0,True
8,0,0.0,0,0,True
8,0,3.128209,0,0,True
8,0,0.0,0,0,True
8,0,3.128457,0,0,True
8,0,0.0,0,0,True
8,0,0.0,0,0,False
8,96,0.001482,48,48,False
8,0,3.143209,0,0,True
8,0,3.102733,0,0,True
8,0,0.0,0,0,True
8,0,3.108978,0,0,True
8,0,0.0,0,0,True
8,0,3.099733,0,0,True
8,318,0.959951,75,243,True
8,0,0.0,0,0,True
8,0,3.097997,0,0,True
8,0,0.0,0,0,True
8,0,3.083488,0,0,True
8,0,0.0,0,0,True
8,96,0.001498,48,48,False
8,0,3.114245,0,0,True
8,318,1.280022,75,243,True
8,318,2.12779,75,243,True
8,318,4.185616,75,243,True
8,0,0.0,0,0,True
8,0,3.112482,0,0,True
8,0,0.0,0,0,True
8,0,3.110483,0,0,True
8,0,0.0,0,0,True
8,0,3.108479,0,0,True
8,0,0.0,0,0,True
8,0,0.0,0,0,False
8,0,3.133715,0,0,True
8,318,4.081429,75,243,True
8,318,4.085419,75,243,True
8,318,2.140532,75,243,True
8,0,3.114725,0,0,True
8,316,4.085218,74,242,True
8,96,0.081217,48,48,False
8,318,2.037089,75,243,True
8,0,0.0,0,0,True
8,318,1.102622,75,243,True
8,318,2.079816,75,243,True
8,0,3.112737,0,0,True
8,318,4.076679,75,243,True
8,0,0.0,0,0,True
8,318,4.081939,75,243,True
8,318,2.081064,75,243,True
8,0,3.113975,0,0,True
8,318,1.10512,75,243,True
8,316,2.083064,74,242,True
8,318,4.255575,75,243,True
8,0,0.0,0,0,True
8,0,3.112231,0,0,True
8,0,0.0,0,0,True
8,0,3.153709,0,0,True
8,0,3.095737,0,0,True
8,0,0.0,0,0,True
8,0,3.093742,0,0,True
8,96,0.033979,48,48,False
8,0,0.0,0,0,True
8,0,3.153453,0,0,True
8,0,0.0,0,0,True
8,0,3.151455,0,0,True
8,0,0.0,0,0,True
8,0,3.146449,0,0,True
8,0,0.0,0,0,True
8,316,4.10065,74,242,True
8,0,3.144467,0,0,True
8,318,1.104115,75,243,True
8,0,0.0,0,0,True
8,0,3.100988,0,0,True
8,318,5.10608,75,243,True
8,96,0.003735,48,48,False
8,318,4.094684,75,243,True
8,0,0.0,0,0,True
8,0,3.098996,0,0,True
8,0,0.0,0,0,True
8,318,1.086383,75,243,True
8,318,2.146277,75,243,True
8,0,3.095724,0,0,True
8,318,4.088919,75,243,True
8,318,2.087063,75,243,True
8,0,0.0,0,0,True
8,316,2.079572,74,242,True
8,0,3.090487,0,0,True
8,318,1.11986,75,243,True
8,0,0.0,0,0,True
8,318,2.17976,75,243,True
8,318,2.125037,75,243,True
8,0,3.088493,0,0,True
8,0,0.0,0,0,True
8,318,4.100904,75,243,True
8,0,3.108483,0,0,True
8,318,1.103873,75,243,True
8,316,1.087384,74,242,True
8,0,3.119224,0,0,True
8,96,0.002498,48,48,False
8,0,0.0,0,0,True
8,0,3.117461,0,0,True
8,0,0.0,0,0,True
8,0,3.114224,0,0,True
8,0,0.0,0,0,True
8,0,3.089758,0,0,True
8,309,4.091658,75,234,True
8,0,0.0,0,0,True
8,0,3.14246,0,0,True
8,0,0.0,0,0,True
8,0,3.135205,0,0,True
8,0,0.0,0,0,True
8,96,0.037494,48,48,False
8,0,3.132727,0,0,True
8,318,2.040333,75,243,True
8,318,1.095638,75,243,True
8,0,0.0,0,0,True
8,0,3.13096,0,0,True
8,318,4.080925,75,243,True
8,318,1.078645,75,243,True
8,318,1.079636,75,243,True
8,0,0.0,0,0,True
8,318,1.649824,75,243,True
8,0,3.101732,0,0,True
8,0,0.0,0,0,True
8,0,3.099498,0,0,True
8,0,0.0,0,0,True
8,318,1.080635,75,243,True
8,0,3.097485,0,0,True
8,576,10.001531,288,288,False
8,0,3.12772,0,0,True
8,96,0.001743,48,48,False
8,316,4.100158,74,242,True
8,318,2.157772,75,243,True
8,316,1.116864,74,242,True
8,318,1.082145,75,243,True
8,0,3.089996,0,0,True
8,318,1.349984,75,243,True
8,0,0.0,0,0,True
8,0,3.087981,0,0,True
8,0,0.0,0,0,True
8,0,3.084741,0,0,True
8,0,0.0,0,0,True
8,318,4.221855,75,243,True
8,0,3.085008,0,0,True
8,0,0.0,0,0,True
8,0,3.082239,0,0,True
8,0,3.120971,0,0,True
8,96,0.001248,48,48,False
8,0,0.0,0,0,True
8,0,3.119213,0,0,True
8,0,0.0,0,0,True
8,0,3.117225,0,0,True
8,318,4.079918,75,243,True
8,318,4.09192,75,243,True
8,318,2.159022,75,243,True
8,318,2.137033,75,243,True
8,318,2.199004,75,243,True
8,0,3.101733,0,0,True
8,0,0.0,0,0,True
8,0,3.135713,0,0,True
8,0,3.14271,0,0,True
8,0,0.0,0,0,True
8,0,3.135464,0,0,True
8,0,0.0,0,0,True
8,96,0.011991,48,48,False
8,0,3.133471,0,0,True
8,0,0.0,0,0,True
8,0,3.131481,0,0,True
8,318,4.116656,75,243,True
8,0,0.0,0,0,True
8,318,0.919973,75,243,True
8,0,3.129466,0,0,True
8,0,0.0,0,0,True
8,0,3.127731,0,0,True
8,0,0.0,0,0,True
8,0,3.125723,0,0,True
8,0,0.0,0,0,True
8,0,3.123975,0,0,True
8,318,2.082311,75,243,True
8,318,2.098553,75,243,True
8,0,0.0,0,0,False
8,318,1.094893,75,243,True
8,0,0.0,0,0,True
8,0,3.120234,0,0,True
8,318,1.087874,75,243,True
8,318,2.106301,75,243,True
8,0,0.0,0,0,True
8,96,0.187868,48,48,False
8,318,1.084634,75,243,True
8,318,2.087572,75,243,True
8,0,3.118235,0,0,True
8,318,1.036911,75,243,True
8,318,1.08714,75,243,True
8,0,0.0,0,0,True
8,0,3.116225,0,0,True
8,0,0.0,0,0,True
8,0,3.114465,0,0,True
8,0,0.0,0,0,True
8,0,3.112476,0,0,True
8,0,0.0,0,0,True
8,0,3.110722,0,0,True
8,318,4.104396,75,243,True
8,318,1.078172,75,243,True
8,0,0.0,0,0,True
8,0,0.0,0,0,False
8,0,3.108478,0,0,True
8,0,0.0,0,0,True
8,0,3.10323,0,0,True
8,96,0.001499,48,48,False
8,0,0.0,0,0,True
8,0,3.093976,0,0,True
8,318,0.909973,75,243,True
8,0,0.0,0,0,True
8,318,4.090419,75,243,True
8,0,3.091967,0,0,True
8,318,4.082175,75,243,True
8,0,0.0,0,0,True
8,0,3.089688,0,0,True
8,318,0.929971,75,243,True
8,318,1.093376,75,243,True
8,318,4.213837,75,243,True
8,0,0.0,0,0,True
8,0,3.159195,0,0,True
8,0,0.0,0,0,True
8,0,3.157437,0,0,True
8,0,0.0,0,0,False
8,0,0.0,0,0,True
8,0,3.155706,0,0,True
8,0,3.099947,0,0,True
8,0,0.0,0,0,False
8,318,4.202619,75,243,True
8,96,0.001745,48,48,False
8,0,0.0,0,0,True
8,0,3.091234,0,0,True
8,0,0.0,0,0,True
8,0,3.089464,0,0,True
8,318,0.99018,75,243,True
8,318,1.085385,75,243,True
8,0,0.0,0,0,True
8,0,3.10474,0,0,True
8,318,0.87999,75,243,True
8,318,4.099413,75,243,True
8,318,4.084171,75,243,True
8,96,0.001499,48,48,False
8,316,1.140101,74,242,True
8,0,3.146215,0,0,True
8,0,0.0,0,0,True
8,0,3.144435,0,0,True
8,0,0.0,0,0,True
8,0,3.142217,0,0,True
8,0,3.093736,0,0,True
8,0,3.1567,0,0,True
8,0,0.0,0,0,True
8,0,3.156708,0,0,True
8,0,0.0,0,0,True
8,96,0.001732,48,48,False
8,0,3.129958,0,0,True
8,0,0.0,0,0,True
8,0,3.127953,0,0,True
8,0,0.0,0,0,True
8,0,3.123962,0,0,True
8,0,0.0,0,0,True
8,0,3.121958,0,0,True
8,0,0.0,0,0,True
8,0,3.119705,0,0,True
8,0,0.0,0,0,True
8,0,3.117717,0,0,True
8,0,3.155446,0,0,True
8,96,0.001495,48,48,False
8,0,0.0,0,0,True
8,0,3.153193,0,0,True
8,0,0.0,0,0,True
8,0,3.151179,0,0,True
8,0,0.0,0,0,True
8,0,0.0,0,0,False
8,0,3.149195,0,0,True
8,0,0.0,0,0,True
8,0,3.094981,0,0,True
8,0,0.0,0,0,True
8,0,3.092758,0,0,True
8,0,0.0,0,0,True
8,96,0.008243,48,48,False
8,0,3.080238,0,0,True
8,0,0.0,0,0,True
8,184,1.016419,60,124,True
8,0,3.155944,0,0,True
8,309,1.019924,75,234,True
8,0,0.0,0,0,True
8,0,3.150431,0,0,True
8,0,0.0,0,0,True
8,0,3.110472,0,0,True
8,0,0.0,0,0,True
8,318,1.107367,75,243,True
8,318,4.24033,75,243,True
8,318,0.909959,75,243,True
8,318,4.091405,75,243,True
8,96,0.001745,48,48,False
8,318,1.035156,75,243,True
8,318,4.0989,75,243,True
8,318,1.078647,75,243,True
8,0,3.158947,0,0,True
8,318,4.082696,75,243,True
8,318,4.196845,75,243,True
8,318,1.09213,75,243,True
8,318,1.078884,75,243,True
8,0,3.143203,0,0,True
8,318,4.089406,75,243,True
8,318,1.090635,75,243,True
8,316,1.077132,74,242,True
8,318,1.101371,75,243,True
8,318,4.225587,75,243,True
8,318,4.096652,75,243,True
8,318,2.094805,75,243,True
8,0,0.0,0,0,False
8,0,3.095742,0,0,True
8,0,0.0,0,0,True
8,318,1.065633,75,243,True
8,0,3.09023,0,0,True
8,318,0.919974,75,243,True
8,0,0.0,0,0,True
8,96,0.001747,48,48,False
8,316,2.105545,74,242,True
8,0,3.159194,0,0,True
8,318,1.083129,75,243,True
8,0,0.0,0,0,True
8,0,3.157443,0,0,True
8,318,4.184601,75,243,True
8,0,0.0,0,0,True
8,318,2.082558,75,243,True
8,0,3.149959,0,0,True
8,0,0.0,0,0,True
8,0,3.091479,0,0,True
8,0,0.0,0,0,True
8,0,3.089481,0,0,True
8,0,0.0,0,0,True
8,0,3.087497,0,0,True
8,96,0.001496,48,48,False
8,0,0.0,0,0,True
8,0,3.085501,0,0,True
8,0,0.0,0,0,True
8,0,3.083722,0,0,True
8,318,0.88999,75,243,True
8,0,3.120232,0,0,True
8,0,3.147951,0,0,True
8,0,0.0,0,0,True
8,0,3.140739,0,0,True
8,0,0.0,0,0,True
8,0,0.0,0,0,False
8,318,4.077413,75,243,True
8,318,4.046935,75,243,True
8,318,2.093303,75,243,True
8,96,0.030456,48,48,False
8,184,1.017671,60,124,True
8,0,3.09748,0,0,True
8,0,0.0,0,0,True
8,0,3.095255,0,0,True
8,316,1.08088,74,242,True
8,0,0.0,0,0,True
8,316,1.095126,74,242,True
8,318,1.081132,75,243,True
8,0,3.088485,0,0,True
8,0,3.106725,0,0,True
8,318,2.07806,75,243,True
8,318,1.051399,75,243,True
8,318,1.081881,75,243,True
8,0,0.0,0,0,True
8,0,3.104734,0,0,True
8,0,0.0,0,0,True
8,0,3.097498,0,0,True
8,0,0.0,0,0,True
8,318,4.078416,75,243,True
8,0,3.095739,0,0,True
8,96,0.001499,48,48,False
8,0,0.0,0,0,True
8,0,3.125224,0,0,True
8,318,4.09865,75,243,True
8,318,2.07981,75,243,True
8,316,2.090555,74,242,True
8,0,0.0,0,0,True
8,318,4.076919,75,243,True
8,0,3.123222,0,0,True
8,318,4.241825,75,243,True
8,0,0.0,0,0,True
8,318,4.10739,75,243,True
8,318,0.850014,75,243,True
8,318,1.140099,75,243,True
8,0,3.103978,0,0,True
8,318,4.353261,75,243,True
8,0,0.0,0,0,True
8,0,3.101991,0,0,True
8,318,1.076386,75,243,True
8,318,0.860005,75,243,True
8,0,0.0,0,0,True
8,318,4.080172,75,243,True
8,318,2.08306,75,243,True
8,318,2.075323,75,243,True
8,318,1.110616,75,243,True
8,0,3.117472,0,0,True
8,318,4.83924,75,243,True
8,318,4.148629,75,243,True
8,0,3.101229,0,0,True
8,316,1.096139,74,242,True
8,318,2.089555,75,243,True
8,96,0.212108,48,48,False
8,0,0.0,0,0,True
8,318,4.333288,75,243,True
8,0,3.099224,0,0,True
8,0,0.0,0,0,True
8,0,3.090984,0,0,True
8,0,0.0,0,0,True
8,0,3.086001,0,0,True
8,318,4.078167,75,243,True
8,318,2.08131,75,243,True
8,318,1.104622,75,243,True
8,0,0.0,0,0,True
8,0,3.080242,0,0,True
8,0,3.110974,0,0,True
8,0,0.0,0,0,False
8,0,0.0,0,0,True
8,0,3.108973,0,0,True
8,0,0.0,0,0,True
8,0,3.107208,0,0,True
8,318,4.098155,75,243,True
8,96,0.007743,48,48,False
8,0,0.0,0,0,True
8,0,3.105231,0,0,True
8,0,0.0,0,0,True
8,0,0.0,0,0,False
8,0,3.156199,0,0,True
8,0,0.0,0,0,True
8,0,3.148452,0,0,True
8,0,0.0,0,0,True
8,318,0.919953,75,243,True
8,0,3.090237,0,0,True
8,318,0.89997,75,243,True
8,0,0.0,0,0,True
8,0,3.088227,0,0,True
8,96,0.001747,48,48,False
8,0,0.0,0,0,True
8,0,3.158946,0,0,True
8,0,0.0,0,0,True
8,318,4.098908,75,243,True
8,318,4.106667,75,243,True
8,318,2.087068,75,243,True
8,318,1.062148,75,243,True
8,318,4.106157,75,243,True
8,0,3.12247,0,0,True
8,318,2.094556,75,243,True
8,318,2.087824,75,243,True
8,0,0.0,0,0,True
8,0,3.118219,0,0,True
8,0,0.0,0,0,True
8,0,3.116471,0,0,True
8,0,0.0,0,0,True
8,0,3.133973,0,0,True
8,318,0.939707,75,243,True
8,96,0.001496,48,48,False
8,0,3.093985,0,0,True
8,0,0.0,0,0,False
8,0,3.095985,0,0,True
8,309,1.083126,75,234,True
8,318,1.132105,75,243,True
8,318,1.084883,75,243,True
8,0,3.117741,0,0,True
8,0,0.0,0,0,True
8,0,3.115952,0,0,True
8,0,0.0,0,0,True
8,0,3.144208,0,0,True
8,318,4.141387,75,243,True
8,318,2.081811,75,243,True
8,318,1.110625,75,243,True
8,0,0.0,0,0,True
8,0,3.139439,0,0,True
8,96,0.001496,48,48,False
8,0,3.147206,0,0,True
8,0,0.0,0,0,True
8,318,1.079888,75,243,True
8,318,1.107867,75,243,True
8,0,3.088749,0,0,True
8,318,1.259803,75,243,True
8,0,0.0,0,0,True
8,0,3.08674,0,0,True
8,0,0.0,0,0,True
8,0,3.159705,0,0,True
8,0,0.0,0,0,True
8,0,3.104501,0,0,True
8,0,0.0,0,0,True
8,0,3.09721,0,0,True
8,0,0.0,0,0,False
8,0,0.0,0,0,True
8,318,0.929969,75,243,True
8,0,3.095238,0,0,True
8,0,0.0,0,0,False
8,0,0.0,0,0,True
8,0,3.093476,0,0,True
8,0,0.0,0,0,True
8,0,0.0,0,0,False
8,0,3.123218,0,0,True
8,0,0.0,0,0,True
8,0,3.120952,0,0,True
8,0,0.0,0,0,True
8,0,3.118979,0,0,True
8,318,4.043689,75,243,True
8,318,2.088807,75,243,True
8,318,1.102871,75,243,True
8,0,0.0,0,0,True
8,0,3.113214,0,0,True
8,0,0.0,0,0,True
8,96,0.001494,48,48,False
8,318,4.331534,75,243,True
8,0,0.0,0,0,False
8,0,3.126217,0,0,True
8,0,0.0,0,0,True
8,0,3.120469,0,0,True
8,0,0.0,0,0,True
8,0,3.118687,0,0,True
8,0,0.0,0,0,True
8,0,3.116726,0,0,True
8,318,1.085631,75,243,True
8,318,4.079179,75,243,True
8,0,0.0,0,0,True
8,318,4.090176,75,243,True
8,0,3.114736,0,0,True
8,318,2.078563,75,243,True
8,0,0.0,0,0,True
8,0,3.112723,0,0,True
8,0,0.0,0,0,True
8,96,0.001497,48,48,False
8,0,3.110959,0,0,True
8,0,0.0,0,0,False
8,0,0.0,0,0,True
8,0,3.108969,0,0,True
8,318,2.104552,75,243,True
8,0,0.0,0,0,True
8,0,3.10721,0,0,True
8,318,0.904218,75,243,True
8,318,4.105406,75,243,True
8,318,1.078136,75,243,True
8,318,1.10712,75,243,True
8,0,3.148955,0,0,True
8,318,4.094662,75,243,True
8,318,2.083065,75,243,True
8,318,1.106119,75,243,True
8,0,0.0,0,0,True
8,318,4.249326,75,243,True
8,0,3.144208,0,0,True
8,0,0.0,0,0,True
8,318,1.179841,75,243,True
8,0,3.142205,0,0,True
8,318,2.138781,75,243,True
8,0,0.0,0,0,True
8,318,0.929718,75,243,True
8,0,3.140207,0,0,True
8,0,0.0,0,0,True
8,96,0.101925,48,48,False
8,0,3.138458,0,0,True
8,0,0.0,0,0,True
8,0,3.136721,0,0,True
8,318,2.089058,75,243,True
8,0,0.0,0,0,True
8,0,3.081991,0,0,True
8,318,0.89999,75,243,True
8,0,0.0,0,0,False
8,0,3.144709,0,0,True
8,318,4.104663,75,243,True
8,0,3.123218,0,0,True
8,0,0.0,0,0,True
8,0,3.121193,0,0,True
8,96,0.109687,48,48,False
8,0,0.0,0,0,True
8,318,2.097554,75,243,True
8,0,3.141968,0,0,True
8,0,0.0,0,0,False
8,0,0.0,0,0,True
8,0,3.094737,0,0,True
8,0,0.0,0,0,True
8,0,3.092984,0,0,True
8,0,0.0,0,0,True
8,0,3.090736,0,0,True
8,0,0.0,0,0,True
8,316,2.091295,74,242,True
8,0,3.088245,0,0,True
8,0,0.0,0,0,True
8,0,3.084995,0,0,True
8,96,0.001495,48,48,False
8,0,0.0,0,0,True
8,0,3.082981,0,0,True
8,0,0.0,0,0,True
8,0,3.080989,0,0,True
8,318,1.087132,75,243,True
8,0,0.0,0,0,True
8,0,3.12297,0,0,True
8,318,4.095917,75,243,True
8,318,2.097305,75,243,True
8,318,2.086308,75,243,True
8,0,0.0,0,0,True
8,0,3.121238,0,0,True
8,0,0.0,0,0,True
8,0,3.119223,0,0,True
8,0,0.0,0,0,True
8,0,3.117458,0,0,True
8,0,0.0,0,0,True
8,96,0.001495,48,48,False
8,0,3.115231,0,0,True
8,0,0.0,0,0,True
8,0,3.113459,0,0,True
8,0,0.0,0,0,True
8,0,3.137474,0,0,True
8,0,0.0,0,0,True
8,0,3.135473,0,0,True
8,0,0.0,0,0,True
8,318,0.899977,75,243,True
8,0,3.124735,0,0,True
8,0,0.0,0,0,True
8,96,0.031487,48,48,False
8,0,3.122465,0,0,True
8,0,0.0,0,0,True
8,0,3.120477,0,0,True
8,0,0.0,0,0,True
8,0,3.093485,0,0,True
8,0,0.0,0,0,True
8,0,3.109483,0,0,True
8,309,4.114651,75,234,True
8,0,0.0,0,0,True
8,318,2.086809,75,243,True
8,318,1.109118,75,243,True
8,0,3.098724,0,0,True
8,96,0.001996,48,48,False
8,0,0.0,0,0,True
8,318,0.919974,75,243,True
8,0,3.096978,0,0,True
8,318,4.248575,75,243,True
8,318,2.08706,75,243,True
8,0,0.0,0,0,True
8,0,3.090481,0,0,True
8,318,0.86001,75,243,True
8,318,1.095876,75,243,True
8,0,0.0,0,0,True
8,318,4.09142,75,243,True
8,0,3.088489,0,0,True
8,0,0.0,0,0,True
8,0,3.082736,0,0,True
8,0,0.0,0,0,True
8,318,2.056824,75,243,True
8,0,3.080743,0,0,True
8,0,0.0,0,0,True
8,318,1.089876,75,243,True
8,0,3.106481,0,0,True
8,0,0.0,0,0,True
8,96,0.001502,48,48,False
8,0,3.104712,0,0,True
8,0,0.0,0,0,True
8,0,3.102496,0,0,True
8,0,0.0,0,0,True
8,0,3.136961,0,0,True
8,0,3.140715,0,0,True
8,0,0.0,0,0,True
8,0,3.129461,0,0,True
8,0,0.0,0,0,True
8,0,3.127228,0,0,True
8,0,0.0,0,0,True
8,318,4.078923,75,243,True
8,96,0.009992,48,48,False
8,0,3.125468,0,0,True
8,0,0.0,0,0,True
8,0,3.155701,0,0,True
8,0,3.089244,0,0,True
8,0,0.0,0,0,True
8,0,3.087489,0,0,True
8,0,0.0,0,0,True
8,184,1.015922,60,124,True
8,0,3.139959,0,0,True
